model,cohort,period,y_true,y_hat,resid
FE+AR,13,48,-0.09133909945706613,-1.208119458421618,-1.1167803589645517
FE+AR,13,49,-0.239128880103341,-1.2238321702879877,-0.9847032901846468
FE+AR,13,50,0.01628674232234769,-1.23790763228916,-1.2541943746115076
FE+AR,13,51,0.4376231126723384,-1.2505164443281869,-1.6881395570005253
FE+AR,13,52,0.20939157493561236,-1.2618114299579493,-1.4712030048935616
FE+AR,13,53,1.3386612538902098,-1.2719294886602017,-2.6105907425504116
FE+AR,13,54,0.7830257164060027,-1.280993255118874,-2.064018971524877
FE+AR,13,55,0.6684460275938728,-1.2891125855986492,-1.957558613192522
FE+AR,13,56,1.704500313823584,-1.296385889444285,-3.0008862032678687
FE+AR,13,57,1.8472792447583744,-1.302901321838953,-3.150180566597327
FE+AR,13,58,1.131751562883841,-1.3087378522782742,-2.4404894151621153
FE+AR,13,59,1.1120109343840565,-1.3139662217103634,-2.4259771560944197
FE+AR,14,45,0.2769937548692829,-1.6597681579635635,-1.9367619128328464
FE+AR,14,46,0.08016918097616121,-1.6816264694557888,-1.7617956504319499
FE+AR,14,47,-0.5984783499761912,-1.7012071653557186,-1.1027288153795274
FE+AR,14,48,0.16885066983931357,-1.7187475710756157,-1.8875982409149292
FE+AR,14,49,0.1072027756690617,-1.7344602829419855,-1.8416630586110472
FE+AR,14,50,0.5742189602952836,-1.7485357449431578,-2.3227547052384416
FE+AR,14,51,0.4633519146768391,-1.7611445569821846,-2.2244964716590236
FE+AR,14,52,0.5634973568183411,-1.772439542611947,-2.3359368994302883
FE+AR,14,53,0.795465665039869,-1.7825576013141995,-2.5780232663540685
FE+AR,14,54,1.5340563527133457,-1.7916213677728718,-3.3256777204862176
FE+AR,14,55,1.4686134434763107,-1.799740698252647,-3.268354141728958
FE+AR,14,56,1.4065618901460955,-1.8070140020982828,-3.2135758922443785
FE+AR,14,57,2.1052573017949126,-1.8135294344929507,-3.9187867362878634
FE+AR,14,58,1.908538117430884,-1.819365964932272,-3.727904082363156
FE+AR,14,59,0.833480696770767,-1.8245943343643611,-2.658075031135128
FE+AR,15,45,0.3552827814669002,-1.8216391356436559,-2.176921917110556
FE+AR,15,46,-0.06347194004486753,-1.8434974471358812,-1.7800255070910136
FE+AR,15,47,0.12344586882433362,-1.863078143035811,-1.9865240118601446
FE+AR,15,48,0.07621264233850009,-1.880618548755708,-1.9568311910942082
FE+AR,15,49,0.042856570863677834,-1.896331260622078,-1.9391878314857558
FE+AR,15,50,0.47707337913169456,-1.9104067226232502,-2.387480101754945
FE+AR,15,51,1.0725913695611233,-1.923015534662277,-2.9956069042234006
FE+AR,15,52,0.7061710119017097,-1.9343105202920394,-2.640481532193749
FE+AR,15,53,0.6074132518889404,-1.944428578994292,-2.551841830883232
FE+AR,15,54,1.268580339144244,-1.9534923454529642,-3.222072684597208
FE+AR,15,55,1.6261286916750919,-1.9616116759327393,-3.5877403676078314
FE+AR,15,56,1.8212942735825397,-1.9688849797783752,-3.7901792533609147
FE+AR,15,57,2.3564062045571275,-1.975400412173043,-4.33180661673017
FE+AR,15,58,1.377138907799214,-1.9812369426123644,-3.358375850411578
FE+AR,15,59,1.90866013040388,-1.9864653120444535,-3.8951254424483333
FE+AR,16,45,0.7987942797665392,-1.8228198359019123,-2.6216141156684514
FE+AR,16,46,1.0349589946100268,-1.8446781473941376,-2.8796371420041647
FE+AR,16,47,0.913168468621171,-1.8642588432940674,-2.7774273119152384
FE+AR,16,48,0.416113840089422,-1.8817992490139646,-2.2979130891033863
FE+AR,16,49,1.211706270636645,-1.8975119608803344,-3.109218231516979
FE+AR,16,50,1.2722979325580606,-1.9115874228815066,-3.183885355439567
FE+AR,16,51,1.922758811516304,-1.9241962349205335,-3.8469550464368374
FE+AR,16,52,1.127856376421922,-1.9354912205502959,-3.0633475969722177
FE+AR,16,53,1.6923720689371824,-1.9456092792525483,-3.6379813481897307
FE+AR,16,54,1.9114491160877303,-1.9546730457112207,-3.866122161798951
FE+AR,16,55,1.9303927963717533,-1.9627923761909958,-3.893185172562749
FE+AR,16,56,2.896216071648458,-1.9700656800366316,-4.86628175168509
FE+AR,16,57,3.587302535200128,-1.9765811124312995,-5.563883647631427
FE+AR,16,58,3.1622095385457167,-1.9824176428706208,-5.144627181416338
FE+AR,16,59,3.2224511485463907,-1.98764601230271,-5.2100971608491005
FE+AR,17,45,1.6673986710738695,-1.4884911650313228,-3.1558898361051924
FE+AR,17,46,0.8882334210280114,-1.5103494765235481,-2.3985828975515595
FE+AR,17,47,1.3175059038799517,-1.529930172423478,-2.8474360763034294
FE+AR,17,48,1.7034900303137304,-1.547470578143375,-3.250960608457105
FE+AR,17,49,1.5199254210098934,-1.5631832900097449,-3.083108711019638
FE+AR,17,50,2.182341541115146,-1.5772587520109171,-3.7596002931260633
FE+AR,17,51,1.67401600260576,-1.589867564049944,-3.263883566655704
FE+AR,17,52,2.501235346988221,-1.6011625496797064,-4.102397896667927
FE+AR,17,53,2.381100415382434,-1.6112806083819589,-3.992381023764393
FE+AR,17,54,3.072327612788957,-1.6203443748406312,-4.692671987629588
FE+AR,17,55,3.507959254913461,-1.6284637053204063,-5.136422960233867
FE+AR,17,56,2.904996157820363,-1.6357370091660421,-4.5407331669864055
FE+AR,17,57,4.126097739422547,-1.64225244156071,-5.768350180983257
FE+AR,17,58,3.9707134250765175,-1.6480889720000313,-5.618802397076549
FE+AR,17,59,3.9605876348697495,-1.6533173414321205,-5.61390497630187
FE+AR,18,45,2.4035071544670004,-1.2189036803620443,-3.6224108348290445
FE+AR,18,46,2.2932962950494074,-1.2407619918542696,-3.5340582869036767
FE+AR,18,47,2.0717725928683612,-1.2603426877541994,-3.3321152806225607
FE+AR,18,48,2.4165004010138986,-1.2778830934740966,-3.694383494487995
FE+AR,18,49,2.9302523362301516,-1.2935958053404664,-4.223848141570618
FE+AR,18,50,3.1194043404179386,-1.3076712673416386,-4.427075607759577
FE+AR,18,51,2.9811873583073485,-1.3202800793806655,-4.301467437688014
FE+AR,18,52,3.0941192524957657,-1.3315750650104279,-4.425694317506194
FE+AR,18,53,3.386873359819865,-1.3416931237126803,-4.728566483532545
FE+AR,18,54,3.8461007277149437,-1.3507568901713527,-5.196857617886296
FE+AR,18,55,4.349166260663376,-1.3588762206511278,-5.708042481314504
FE+AR,18,56,4.294061864441843,-1.3661495244967636,-5.660211388938606
FE+AR,18,57,4.665327855197919,-1.3726649568914315,-6.0379928120893505
FE+AR,18,58,4.864033054675879,-1.3785014873307528,-6.242534542006632
FE+AR,18,59,5.292262810278507,-1.383729856762842,-6.675992667041349
FE+AR,19,45,2.871235063488662,-0.9334809493316312,-3.8047160128202933
FE+AR,19,46,3.790327355420705,-0.9553392608238565,-4.745666616244561
FE+AR,19,47,3.2568354404056836,-0.9749199567237863,-4.23175539712947
FE+AR,19,48,3.112503495637927,-0.9924603624436834,-4.104963858081611
FE+AR,19,49,3.492257229250397,-1.0081730743100532,-4.50043030356045
FE+AR,19,50,3.9037519854179665,-1.0222485363112255,-4.926000521729192
FE+AR,19,51,3.583977474125124,-1.0348573483502523,-4.618834822475376
FE+AR,19,52,3.193756410968232,-1.0461523339800147,-4.239908744948247
FE+AR,19,53,4.837440784606858,-1.0562703926822672,-5.893711177289125
FE+AR,19,54,3.933001810498422,-1.0653341591409395,-4.998335969639362
FE+AR,19,55,5.4821565763624225,-1.0734534896207146,-6.555610065983137
FE+AR,19,56,5.553857153114242,-1.0807267934663505,-6.634583946580593
FE+AR,19,57,6.080079211943563,-1.0872422258610184,-7.167321437804581
FE+AR,19,58,5.972517363647142,-1.0930787563003397,-7.0655961199474815
FE+AR,19,59,5.81822477054018,-1.0983071257324288,-6.916531896272609
GP-CP,0,45,-2.2265391540357404,1.9333783259838557,4.159917480019596
GP-CP,0,46,-2.9470226273370628,1.8450195778265748,4.7920422051636375
GP-CP,0,47,-3.596090020558593,1.7687035628335477,5.3647935833921405
GP-CP,0,48,-3.583478827576472,1.7096803111113033,5.293159138687775
GP-CP,0,49,-4.2185722534250285,1.667337406722317,5.8859096601473455
GP-CP,0,50,-3.822153510615014,1.6385632812757025,5.460716791890716
GP-CP,0,51,-4.278899452048373,1.6198356383504324,5.898735090398805
GP-CP,0,52,-4.272109756932642,1.608145799913812,5.880255556846454
GP-CP,0,53,-4.286413963358132,1.6012503691492699,5.887664332507402
GP-CP,0,54,-4.375997374299274,1.5976159450981497,5.973613319397424
